post_id,post_text
375,#drive03072024 DRIVE!! Berkeley-Palo Alto 11AM !!
376,#ride04292025 Sacramento -> San Francisco | 3:10 PM | $25-35 | 1 seat pls
377,"#drive05262024 Davis ➜ Palo Alto $22 leaving 8:20 AM
comment below"
378,#ride12132025 RIDE!! Davis-Oakland 2:10 PM $40
379,#drive04012025 San Francisco to Sunnyvale $35 leaving 10AM
380,#drvie10012024 DRIVE!! Oakland-Sacramento 6PM $25
381,#drive06172025 DRIVE!! Davis -> Fremont 5:10 PM $12 thx
382,#drive05242024 Need a drive from Berkeley to Davis. Budget $35
383,#drive10212025 #drive10222025 Sacramento ➜ Berkeley $12 leaving 11AM 🚗
384,#ride06072025 #ride06082025 Need a ride Fremont -> Davis. Budget $35-43
385,#drive12242024  Sunnyvale  ->  Berkeley  leaving  7AM
386,#ride11052024 Davsi to Berkeley $22 leaving 7:10 AM 😊
387,#drive03252024 from San Jose to Palo Alto | 10:00 AM | $15 | 1 seat 🚗
388,#drive05172024 DRIVE!! SJ-Berkeley 7:20 PM $40-45
389,Need a drive SF -> Sacramento. Budget $18
390,#ride06102025 RIDE!! Palo Alto-Davis 6PM $12
391,#ride08212025  RIDE!!  Oakland  ➜  Palo  Alto  8PM  $20
392,"#ride04202024 fro mSan Francisco to Sacramento $25 leaving 7:20 AM
flexible time"
393,#ride12042024 RIDE!! Sunnyvale to San Jose 7:45 PM $12
394,#drive03112024  Davis  ->  San  Jose    leaving  7PM
395,#ride02022024 Sunnyvael ➜ Palo Alto $15 leaving 11AM thx
396,"#ride11212024 Palo Altot o Oakland | 9:20 PM | $35 | 1 seat 😊
comment below"
397,#ride10152024 Need a ride from Sunnyvale to Berkeley. Budget $25
398,#ride08072024 from Berkeley to San Francisco 35 dollars leaving 5PM
399,#ride07222024 Need a ride Oakland- > Sunnyvale. Budget $20 😊
400,#ride09222024 RIDE!! Sacramento to San Jose 1:00 PM $40-50
401,#drive05302024 #drive05312024 Oakland-Sacramento | 12PM | $22 | 1 seat
402,#ride07182025 RIDE!! from Sunnyvale to Fremont 4:00 PM $22-32
403,#ride08152025 RIDE!! San Jose -> San Francisco 1:15 PM $12-22
404,#drive09112024 DRIVE!! San Francisco to Oakland 9:30 PM $18
405,#ride04102025 Davis -> Oakland | 5:50 PM | $10 | 1 seat
406,"#drive04122025 DRIVE!! Sacramento-Fremont 7AM $18 pls
pm me"
407,#ride0301202 4#ride03082024 RIDE!! Oakland to Berkeley 1:20 PM $15
408,#ride09252024 RIDE!! Oakland ➜ Sunnyvale 10AM
409,#drive06152024 DRIVE!! Fremont -> SF 9:40 AM $18
410,Need a drive from Palo Alto to Berkeley. Budget
411,"#drive04062024 Berkeley ➜ Fremont 18 dollars leaving 5PM
comment below"
412,#drive08152024 DRIVE!! Sunnyvale-Berkeley 7:00 AM !!
413,#ride10022024 #ride10092024 San Jose -> Berkeley $22 leaving 1:30 PM
414,#drive05162025 Need a drive San Francisco to SF. Budget $25 pm me
415,#ride08272024 Sacramento-Fremont | 3PM | $30 | 1 seat 🚗
416,#drive12022024 from Oakland to Fremont $20 leaving 11AM
417,#drive03112024 Davis-Sunnyvale  leaving 1PM
418,#drive12012024 Need a drive Sacramento ➜ Oakland. Budget
419,#drive08282025 Need a drive San Francisco-Sunnyvale. Budget $22 pls
420,#ride08312024 RIDE! !from Sacramento to Sac 6:40 PM $12
421,#ride04182025 RIDE!! from Sacramento to Oakland 7PM thx
422,"#ride12192025  Berkeley  ➜  Palo  Alto  |  7:30  AM  |  $12  |  1  seat
anyone?"
423,"#ride07222025 San Francisco -> Sacramento $20-30 leaving 10PM
flexible time"
424,#ride01232024 Need a ride Sacramento-San Francisco. Budget $12
425,#ride01242025 #ride01252025 from Palo Alto to San Jose | 11AM | $35 | 1 seat
426,"#drive11082025 DRIVE!! San Jose ➜ Oakland 4PM $25
comment below"
427,#ride11082024 #ride11112024 Need a ride from Fremont to Oakland. Budget $25
428,#ride03152025 Need a ride Palo Alto -> Oakland. Budget $10 pls
429,#ride02062025 Need a ride Fremont ➜ Oakland. Budget $20 !!
430,#drive02252024 DRIVE!! San Jose-Sacramento 10PM $12
431,#ride06282025 Need a ride from Oakland to Palo Alto. Budget $25 🚗
432,#drive04202025 Palo Alto ➜ Sunnyvale | 9PM | $12 | 1 seat
433,#drive10122024 Palo Alto ➜ Berkeley | 7:15 PM | $15 | 1 seat
434,Need a drive Oakland ➜ Davis. Budget $35
435,#ride07252024 Need a ride Berkeley to Davis. Budget $25
436,Davis-Sac  |  6:50  AM  |  $22  |  1  seat  🚗
437,#ride05312025 Sacramento-San Jose | 9AM | $25 | 1 seat pls
438,#drive12282024 Need a drive San Francisco -> Sunnyvale. Budget
439,#drive11242024 Sacramento to San Francisco | 2PM | $20-25 | 1 seat
440,#ride12272025 Oakland ➜ Dvais  leaving 11AM
441,#ride03032025 RIDE!! Palo Alto ➜ Berkeley 12PM $12
442,#drive02182024 DRIVE!! San Francisco -> San Jose 10:40 AM $40-48 🚗
443,#drive06092024 Need a drive SF -> Davis. Budget flexible time
444,#ride11302025 RIDE!! Fremont to Berkeley 8:45 PM $22
445,#drive11122025 from Oakland to San Jose 15 dollars leaving 8PM
446,#drive04242024 Davis ➜ San Francisco | 9PM | 30 dollars | 1 seat
447,#ride09042024  RIDE!!  from  Sacramento  to  Davis  8PM  $10
448,#drive08042025 DRIVE!! San Jose -> San Francisco 6AM $35 pls
449,#ride01122024 RIDE!! Fremont ➜ San Jose 5:40 PM $15
450,#ride01022025  #ride01092025 Oakland-San Francisco $35 leaving 8AM
451,#drive04032025 Need a drive SF-Oakland. Budget $22 🚗
452,#drive06162024 #drive06232024 San Jose-Oakland | 8:00 PM | $12 | 1 seat
453,#drive10112024 from Fremont to Sunnyvale $18 leaving 10AM
454,#drive10152025  DRIVE!!  Berkeley  ->  Fremont  6AM  $25
455,"#drive08112025 DRIVE!! Sacramento ➜ Berkeley 5:10 PM $12
pm me"
456,#ride01142025 RIDE!! Berkeley to Fremont 7:30 AM
457,#ride11152024 from Palo Alto to San Francisco | 1PM | $18-28 | 1 seat
458,#drive01172025  Need  a  drive  from  San  Francisco  to  Sacramento.  Budget  $35
459,#drive01052024 #drive01072024 Palo Alto -> San Jose $12 leaving 9:20 PM pls
460,"#drive10302024 Berkeley-Davis | 8PM | 40 dollars | 1 seat
flexible time"
461,#ride04028025 Oakland ➜ Davis $12 leaving 9:40 PM
462,#drive07062024 Okaland-Sunnyvale $12 leaving 1:10 PM
463,#drive11082024 San Jose-Sacramento $30 leaving 10:50 PM 🚗
464,#drive03022024 Fremont to Sunnyvale | 10:50 PM | $40 | 1 seat
465,#drive04202024 Sacramento ➜ Palo Alto | 2:10 PM | $12-22 | 1 seat anyone?
466,#drive10072024  Need  a  drive  Fremont  ->  Berkeley.  Budget  $18  thx
467,#drive07052025 SF ➜ San Jose | 7:15 PM | $20-28 | 1 seat
468,#ride05172024  RIDE!!  Oakland  ->  Sacramento  11:50  AM  $20-25
469,#ride07272024 RIDE!! San Jose to Fremont 9:30 AM $20
470,#drive09282024 Need a drive Davis-Berkeley. Budget
471,#ride11102025 aPlo Alto -> Oakland | 1PM | $30 | 1 seat
472,#ride09162024 RIDE!! San Francisco -> Fremont 10:40 PM $18 😊
473,#ride07042025 #ride07072025 from Sacramento to Davis | 1PM | | 1 seat
474,#ride12022024 RIDE!! Davis ➜ Sacramento 10AM $22-32
475,#ride06022025  Sunnyvale  to  San  Francisco  |  10AM  |  $18  |  1  seat
476,#ride11272025 Need a ride San Jose ➜ San Francisco. Budget 35 dollars
477,"#ride02222025 RIDE!! from Davis to Palo Alto 1:10 PM $40-48
flexible time"
478,#ride09282025  from  Sac  to  Fremon  t$40  leaving  3PM
479,Palo Alto to Berkeley $12 leavnig 8AM
480,#ride12272024 Fremont-Oakland $12-17 leaving 7PM
481,#ride08302025 RIDE!! SJ ➜ Sunnyvale 8AM $25-33
482,#ride01012025 RIDE!! Palo Alto to Sunnyvale 8AM
483,#drive06242025  from  Sacramento  to  Oakland  $40  leaving  2PM
484,#drive11162025 DRIVE!! Palo Alto-San Francisco 3:00 PM $20
485,#drive10062025 San Francisco -> Oakland | 1:00 PM | $18 | 1 seat !!
486,#ride10122024  #ride10152024  RIDE!!  San  Francisco  to  Sacramento  8:40  AM
487,#drive03302024 DRIVE!! Fremont-Palo Alto 10AM 20 dollars 🚗
488,from  Sunnyvale  to  Davis  $25  leaving  6PM
489,#drive12182025 Sunnyvale -> San Jose $40 leaving 3PM 🚗
490,#ride08012024 RIDE!! Sacramento ➜ Davis 12PM $18 😊
491,#ride08242024 Need a ride Palo Alto to Oakland. Budget $12
492,"#drive10172024 DRIVE!! San Jose-Berkeley 11:50 AM $12
pm me"
493,#drive05302024 Sunnyvale -> Palo Alto | 9:40 AM | $12 | 1 seat
494,"#drive05272025 from San Jose to Berkeley $20 leaving 2:30 PM pls
comment below"
495,#ride02262025 #ride03012025 Davis ➜ Berkeley $18 leaving 6AM
496,#ride08042025 Need a ride Sunnyvale ➜ San Jose. Budget $12
497,#drive08092024 from San Jose to Oakland  leaving 3PM
498,#drive01032024 Sunnyvale ➜ San Jose 18 dollars leaving 5PM
499,#ride11062025 San Francisco to Sunnyvale | 5:15 PM | $40 | 1 seat
500,#drive10152025 #drive10182025 Sunnyvale-Oakland | 5PM |  | 1 seat
501,#ride06302024 RIDE!! Sunnyvale -> San Francisco 3:00 PM
502,#ride03072025 Need a ride Sunnyvale to Palo Alto. Budget $18
503,"#drive03042024 Berkeley-Oakland $30 leaving 7PM
anyone?"
504,#drive10142025 DRIVE!! San Francisco ➜ Palo Alto 4:40 PM $35 pls
505,"#ride11282025 #ride12052025 Need a ride SJ -> Palo Alto. Budget $25 !!
pm me"
506,#drive12052025 #drive12072025 Davis-Palo Alto $20 leaving 8AM
507,#drive03192024 Need a drive Fremont -> Sacramento. Budget $10 comment below
508,#drive10302025 Need a drive San Jose to Fremont. Budget $40
509,#drive09182024 #drive09212024 Need a drive Oakland to Berkeley. Budget 🚗
510,#drive07012024 Need a drive Sacramento -> Berkeley. Budget $30
511,#ride05162024 Need a ride Fremont-Sacramento. Budget $40
512,#drive03182025 DRIVE!! Palo Alto ➜ Berkeley 9AM $30
513,#ride11302025  Need  a  ride  Palo  Alto  ->  Fremont.  Budget  $10-18  pls
514,#ride07262024 San Francisco-Oakland $25 leaving 12:50 PM
515,Need a ride SF ➜ Fremont. Budget $22
516,#drive08172024 Need a drive Sunnyvale -> Palo Alto. Budget 10 dollars
517,#drive04062025 DRIVE!! Berkeley to San Francisco 5:30 PM $40
518,#ride06272025  #ride07042025 RIDE!! from San Jose to Sunnyvale 2:50 PM $20
519,#drive07162024 #drive07172024 Fremont ➜ San Jose $18 leaving 6:20 AM thx
520,#ride09302024 Berkeley -> Sunnyvale $18 leaving 10PM
521,"#ride08222024 Davis ➜ Fremont | 5:15 PM | $20 | 1 seat 🚗
flexible time"
522,#drive08212024 Fremont ➜ Sunnyvale $10 leaving 12:00 PM pls
523,#ride12142024  Palo  Alto  to  San  Francisco  15  dollars  leaving  12:50  PM
524,#ride06032024 Need a ride Berkeley -> Palo Alto. Budget $15
525,#drive01142024 Palo Alto -> Sacramento $35 leaving 11AM
526,#drive06102024 Need a drive Davis ➜ San Jose. Budget $20
527,#drive04292024  San  Francisco  to  Fremont  $10-18  leaving  21:10  PM
528,#drive08062025 #drive08072025 Need a drive Palo Alto-Berkeley. Budget $22
529,#ride01052025 Berkeley to Oakland $15 leaving 2:40 PM
530,"#drive06272024 DRIVE!! Palo Alto ➜ Berkeley 6:40 AM $18
anyone?"
531,"#drive03312024 #drive04072024 San Francisco to Sacramento | 8:15 AM | $40 | 1 seat 🚗
flexible time"
532,#ride10012025 Oakland-Davis | 6:00 MA | $15 | 1 seat
533,#drive02152025 Palo Alto ➜ Oakland | 6:30 PM | $20 | 1 seat thx
534,"#drive01102024 SJ to San Francisco | 6AM | $22-30 | 1 seat
pm me"
535,#ride05032025 Fremont to Oakland $25 leaving 10:20 AM
536,#ride08142024 Need a ride Oakland -> Davis. Budget $12
537,#drive10212025 from Palo Alto to Davis | 8:20 PM | $20-28 | 1 seat
538,#ride05192024 from San Jose to Davis | 4:10 MP | $30 | 1 seat
539,#ride01202024 San Jose-Oakland $20 leaving 10:20 AM
540,#drive04102024 Need a drive Berkeley to Sunnyvale. Budget $12 !!
541,#drive04062024 from Fremont to Sunnyvale | 1PM | $25 | 1 seat
542,Need a drive from San Jose to Davis. Budget $25
543,#drive11192024 DRIVE!! San Francisco -> Sunnyvale 1:10 PM
544,#ride50232025 RIDE!! San Francisco ➜ Palo Alto 6PM !!
545,#ride04302024 Fremont to Palo Alto | 11MA | $18 | 1 seat 😊
546,Oakland to San Francisco | 11AM | $40 | 1seat
547,Oakland to San Francisco $40 leaving 7AM
548,#drive02122025 San Jose-Davis $18 leaving 6:45 AM
549,"#drive07202024 DRIVE!! from San Francisco to Palo Alto 3:15 PM $22
anyone?"
550,d#rive12042024  DRIVE!!  Oakland  to  San  Jose  10:45  PM
551,#drive12272025 DRIVE!! Davis ➜ Sunnyvale 10:45 AM $18
552,Fremont -> Davis | 7PM | 22 dollars | 1 seat 🚗
553,"#ride11282025 Berkeley -> Sac | 11:20 AM |  | 1 seat
anyone?"
554,#drive10112024 Sacramento ➜ Berkeley | 9:30 PM | $12 | 1 seat
555,#ride08082025 #ride08112025 Palo Alto ➜ Oakland | 6:30 PM | $18 | 1 seat thx
556,Need a ride from Sacramento to Sunnyvale. Budget 15 dollars
557,#ride10302025  RIDE!!  SF  ->  Davis  8:50  AM  35  dollars
558,#drive09282025 #drive09292025 Need a drive San Francisco-Oakland. Budget 18 dollars
559,#drive12262024 Need a drive San Jose-Palo Alto. Budget $22
560,#ride08312024 Sunnyvale ➜ Sacramento | 2PM | $22 | 1 seat
561,#ride10262024 Need a ride Oakland -> Fremont. Budget pls
562,#drive01042025 Fremont-San Jose | 5PM | $12 | 1 seat
563,#drive10112024 #drive10122024 from Oakland to Davis $40 leaving 11AM
564,#drive12022025 Need a drive Fremont ➜ Oakland. Budget 22 dollars
565,#ride07092024  from  Sunnyvale  to  San  Jose  |  9:15  AM  |    |  1  seat
566,#drive09252024  RDIVE!!  from  San  Francisco  to  Oakland  1PM  $22-27
567,#drive12052025  Need  a  drive  San  Jose  to  Oakland.  Budget  25  dollars  😊
568,#ride07112024 San Jose ➜ Palo Alto | 5PM | $35-43 | 1 seat
569,"#ride12292024 San Jose ➜ Sunnyvale | 10PM | $20 | 1 seat
anyone?"
570,"#ride09092024 Davis -> San Jose | 2:50 PM | $12 | 1 seat
comment below"
571,#ride11202025 Oakland-Sacramento | 6:50 AM | $15 | 1 seat
572,#ride08092024 Need a ride Davis ➜ Sunnyvale. Budget $22
573,#drive12282024 Sunnyvale to SJ leaving 10AM pls
574,San  Jose  ➜  Oakland  |  7:00  PM  |  $10  |  1  seat  🚗
575,#ride10192024 RIDE!! from Sunnyvale to Sacramento 11AM $10
576,Need  a  drive  San  Francisco  to  Palo  Alto.  Budget  $20
577,#ride10212024  RIDE!!  Davis  ➜  San  Jose  2:50  PM  🚗
578,#drive05132024 Oakland ➜ Fremont 20 dollars leaving 6AM
579,#ride01292025 RIDE!! Davis-San Jose 2PM $30-38 thx
580,#drive02182024 #drive02212024 DRIVE!! Davis -> Palo Alto 11AM $25
581,#drive10092024  Davis-Oakland  |  7AM  |  $40-45  |  1  seat
582,#drive04212024 Need a drive from San Francisco to Berkeley. Budget $25 thx
583,#ride05282025 Palo Alto -> Berkeley | 8AM | $15 | 1 seat
584,#ride02062025 SF ➜ Oakland  leaving 11:10 AM
585,DRIVE!! San Francisco-Berkeley 4:30 PM 18 dollars
586,Davis-San Jose | 10:30 PM | $20 | 1 seat
587,#drive02182024  San  Jose  ->  Sunnyvale  |  2:10  PM  |    |  1  seat
588,#drive07182024 Berkeley to San Jose | 10:45 AM | $40 | 1 seat flexible time
589,#ride09202024  RIDE!!  San  Francisco-Palo  Alto  6PM  $35
590,#drive06292024 DRIVE!! Sunnyvale-SJ 6AM $15-20 !!
591,#drive06232024 DRIVE!! Berkeley ➜ Fremont 2:40 PM $22-32 🚗
592,#drive08122025 Fremont-Davis $30 leaving 9AM
593,#drive03292025 San Jose -> Berkeley | 9PM | 10 dollars | 1 seat
594,#ride10132024  Sacramento  ➜  Oakland  $12  leaving  7:15  AM  😊
595,#ride06242025 from aSn Jose to Berkeley | 3:15 PM | $20 | 1 seat 😊
596,#drive03012024 Oakland -> Berkeley | 11:45 AM | $20 | 1 seat
597,RIDE!! from Davis to Berkeley 8:10 PM $30 !!
598,#drive08032024 Need a drive Oakland ➜ San Joes. Budget $10
599,DRIVE!! Oakland ➜ Davis 10:45 PM $20
600,#drive02282024  DRIVE!!  San  Jose  ➜  Oakland  12:40  PM  $20-25
601,#drive12242025 Need a drive SF to Sacramento. Budget 20 dollars 😊
602,#drive03082025 from Sunnyvale to Sacramento  leaving 1:15 PM !!
603,#ride04242025 from Berkeley to Sacramento | 7PM | $12 | 1 seat
604,#ride11222024 Need a ride San Francisco-Berkeley. Budget $10
605,#ride05122025 eNed a ride Davis-Sunnyvale. Budget $15-25
606,#drive10032024 Need a drive Sacramento -> Sunnyvale. Budget $18
607,#drive12072025 DRIVE!! San Jose -> Oakland 10PM $22-32
608,#drive04292024 DRIVE!! Sacramento ➜ Fremont 6PM 18 dollars
609,#drive09142024 DRIVE!! Davis -> Oakland 6:40 PM
610,#drive12162024 #drive12192024 Davis ➜ San Jose $40 leaving 10AM
611,#drive03282024 Davis ➜ San Jose | 9:20 PM | $30 | 1 seat
612,#drive05152025 DRIVE!! Fremont to Sacramento 11AM $20
613,#ride05092024 from Sacramento to Davis $22 leaving 5:00 PM
614,"RIDE!! Palo Alto ➜ SJ 11:15 AM $20
anyone?"
615,#drive01232025 from Fremont to Sacramento $10 leaving 7:10 PM
616,#drive07232024 Need a drive Sacramento-San Francisco. Budget thx
617,from Sacramento to SF | 10PM | $10-20 | 1 seat
618,Sacramento -> Sunnyvale | 10:20 AM | $18 | 1 seat flexible time
619,#ride01202024 Palo Alto-Davis  leaving 8AM 😊
620,#drive10092025 Need a drive Sunnyvale ➜ Palo Alto. Budget $40
621,#drive05122025 #drive05142025 Berkeley to Oakland | 4PM |  | 1 seat
622,#ride02282025 #ride03072025 Fremont to San Jose $22 leaving 7AM
623,#drive04072025 #drive04092025 Need a drive Palo Alto to Fremont. Budget 35 dollars
624,"#drive11232024 Need a drive Davis ➜ Sacramento. Budget
comment below"
625,#ride02292024 Need a ride from Davis to San Francisco. Budget pls
626,#ride03012025 Need a ride Fremont ➜ Palo Alto. Budget $10
627,#ride02252025 #ride02262025 Fremont -> San Jose | 1:15 PM | $40 | 1 seat thx
628,#ride04062025  Fremont-Sunnyvale  |  12PM  |  $20  |  1  seat
629,#ride04062024 Need a ride from Fremont to Sacramento. Budget
630,#ride12092024 #ride12162024 from Fremont to Sacramento | 10:15 PM | $20 | 1 seat
631,#ride06272025 Davis to Berkeley | 11AM | $18 | 1 seat
632,from San Jose to Fremont | 3:10 PM | $20 | 1 seat
633,#drive09062024 Berkeley -> Sunnyvale | 10:10 PM | $30 | 1 saet pls
634,#drive09072024 DRIVE!! Oakland ➜ Palo Alto 12:45 PM $25 !!
635,#ride01162025 RIDE!! San Francisco -> Fremont 10:40 PM 40 dollars
636,DRIVE!! Sacramento -> San Francisco 6:15 AM $15-20
637,#ride03292024 #ride03312024 Berkeley -> San Jose | 12:20 PM |  | 1 seat
638,"#ride06092025  RIDE!!  San  Jose  ➜  San  Francisco  7AM
anyone?"
639,#drive08282024 Need a drive San Francisco to Fremont. Budget $20
640,#ride08032025 San Francisco to Oakland | 9AM | $18 | 1 seat
641,#drive07202025 from San Jose to Oakland $15-25 leaving 12PM
642,"#ride07092024 Sunnyvale ➜ San Jose | 6PM | $22 | 1 seat
comment below"
643,#drive12152025 DRIVE!! Davis to Berkeley 11:00 AM $18
644,"#drive09092024 #drive09162024 San Francisco ➜ Fremont | 8PM | $15 | 1 seat 🚗
flexible time"
645,#ride12162025 San Francisco to Sunnyvale | 2:00 PM | $30 | 1 seat pls
646,#drive12282025  DRIVE!!  from  Palo  Alto  to  Fremont  7AM  $22
647,#ride07162025 Need a ride Oakland -> Davis. Budget $22-27 😊
648,#drive09152024  Need  a  drive  Davis-Fremont.  Budget  $15-25
649,#ride09072025 Davis-San Jose | 7AM | $30 | 1 seat
650,"#ride03122025 from San Francsico to Berkeley | 6AM | $25 | 1 seat 🚗
flexible time"
651,#drive11252024 DRIVE!! Fremont -> Sacramento 11AM 😊
652,#drive10112024  #drive10122024  Need  a  drive  from  Sacramento  to  Palo  Alto.  Budget
653,#drive06162025 from Berkeley to SJ | 7:10 AM | $10 | 1 seat
654,#drive12292025 Fremont -> Sunnyvale 25 dollars leaving 6:15 PM
655,#ride07072024 RIDE!! from Oakland to San Francisco 6PM $12
656,#ride04232025 Need a ride Palo Alto -> Sunnyvale. Budget $30
657,#ride10082025 RIDE!! Berkeley -> San Jose 11AM $35 pls
658,#ride11032024 RIDE!! Berkeley ➜ Davis 10:30 AM $40
659,#ride04062025  Sunnyvale  ➜  Palo  Alto  |  4PM  |  $25  |  1  seat
660,#drive12252025 #drive12262025 Berkeley ➜ Sunnyvale $25 leaving 1:20 PM
661,#ride10282024 Fremont ➜ Sacramento $25 leaving 6AM
662,#ride06232024 Palo Alto to Davis | 9AM | $20 | 1 seat
663,"#drive04152024 Oakland to Sac | 9PM | $30 | 1 seat
pm me"
664,"#drive08172025 Oakland to San Francisco | 4:20 PM | $40 | 1 seat
comment below"
665,#drive03032024 Sunnyvale -> Sacramento | 12:40 PM | $12-20 | 1 seat 😊
666,#ride04272025 Need a ride Davis -> Fremont. Budget $15
667,#ride06072025 San Jose to Davis | 9:00 AM | $40 | 1 seat
668,"#ride08142025 Need a ride Davis to Fremont. Budget $30
flexible time"
669,#drive03302024 Need a drive San Francisco -> Sunnyvale. Budget $18 thx
670,#drvie06172025 San Jose-SJ | 9:40 PM | $30-40 | 1 seat
671,#ride06082024 Need a ride Sacramento-Fremont. Budget $22
672,#ride12222024 San Francisco -> Palo Alto | 3PM | $10 | 1 seat
673,#ride12072025 Need a ride Fremont-Sacramento. Budget 18 dollars
674,Oakland-Sunnyvale $18 leaving 6:50 AM 🚗
675,"#ride07172025 RIDE!! San Jose to Berkeley 9PM $12
comment below"
676,#drive08042025 DRIVE!! SJ ➜ Berkeley 9:45 PM $40
677,#ride11122025 RIDE!! from Oakland to Berkelye 8:40 PM 15 dollars !!
678,#ride09282025 Sacramento-Sunnyvale | 9AM | $30 | 1 seat
679,#ride04262025 Need a ride from Fremont to Berkeley. Budget $10 thx
680,Oakland -> Davis | 6:30 PM | $35 | 1 seat
681,#drive10172024 #drive10202024 Berkeley to Sacramento | 7PM | $22 | 1 seat ocmment below
682,#drive01292025 Fremont -> San Francisco | 1PM | $15 | 1 seat pls
683,#drive10022024 DRIVE!! Sacramento ➜ San Jose 10AM $22
684,#drive05232025 from Palo Alto to San Jose | 12PM | $22 | 1 seat thx
685,#ride02242024 San Francisco -> Fremont | 8:10 PM | $30-35 | 1 seat
686,#drive08162024 from Sacramento to Palo Alto  |4PM | $35 | 1 seat
687,#drive05302024 #drive06022024 Need a drive San Francisco ➜ Sacramento. Budget thx
688,#drive03082024 #drive03102024 from Sacramento to SF $15 leaving 4:00 PM !!
689,#ride02142025 SJ ➜ Sacramento $25 leaving 2PM
690,#ride12152025 Sacramento-Palo Alto | 10PM | $40 | 1 seat
691,#ride02202025 Need a ride Berkeley -> Sac. Budget $12-22 thx
692,#drive03222024 DRIVE!! San Francisco ➜ Oakland 10PM 30 dollars
693,#drive03022025 DRIVE!! Palo Alto -> Fremont 8:10 AM
694,#drive07182024 Need a drive Oakland ➜ San Jose. Budget
695,#ride09182025 San Jose ➜ Berkeley | 4PM | | 1 seat
696,#drive11102024 #drive11112024 Davis ➜ Oakland $20-25 leaving 3:45 PM
697,#ride04282025 Oakland to Palo Alto $10-15 leaving 6PM
698,#ride04282025  from  Davis  to  Sunnyvale    leaving  9:30  AM
699,#ride04072025 Need a ride Fremont ➜ Palo Alto. Budget $35
700,"#drive11062025 Need a drive San Francisco-Palo Alto. Budget
pm me"
701,#drive02112025 Need a drive Berkeley-San Jose. Budget 22 dollars
702,#ride06122024 RIDE!! Palo Alto ➜ Sacramento 3PM $18 !!
703,"#drive04262025 Sunnyvale ➜ Berkeley | 10:10 PM | $30-40 | 1 seat pls
comment below"
704,"#drive10212024 #drive10242024 DRIVE!! Oakland ➜ Sunnyvale 12PM $25 !!
anyone?"
705,#drive06022025  DRIVE!!  San  Jose  ➜  San  Francisco  7:45  AM  $22
706,#ride03062024 Need a ride from San Francisco to Sunnyvale. Budget $30
707,#drive06152024 DRIVE!! Palo Alto -> Oakland 5PM $35-40
708,#ride02272025 Berkeley-Palo Alto 25 dollars leaving 3:50 PM
709,#drive06112024 Berkeley-Oakland $18 leaving 11AM
710,#drive11022024 SF to Palo Alto $25 leaving 6PM
711,#ride12212025 Need a ride Fremont-Sacramento. Budget $15
712,#drive02172025 Need a drive Sacramento-Fremont. Budget $10
713,"#ride09192025 Need a ride Fremont ➜ Oakland. Budget $40
comment below"
714,#rdive12252024 Palo Alto -> Fremont  leaving 8:30 PM
715,from  Palo  Alto  to  Oakland  $15  leaving  7PM
716,Sunnyvale to Palo Alto | 6AM | $20 | 1 seat
717,#drive01082024 #drive01112024 from Sunnyvale to Berkeley $30 leaving 12:10 PM pls flexible time
718,#ride03122025 Palo Alto -> Oakland  leaving 8:15 AM
719,#ride08112025 Palo Alto to Oakland | 9:00 PM | $20 | 1 seat
720,#ride02042025 Need a ride Oakland-Berkeley. Budget 12 dollars
721,#ride03272025  San  Jose  to  SF  $20-30  leaving  6:30  PM
722,#ride11132025 from Sacramento to Sac | 6PM | $40-48 | 1 seat
723,Need  a  drive  Berkeley-Fremont.  Budget  🚗
724,#ride09042025 from Sacramento to SJ $30 leaving 10PM !!
725,#drive09232025 #drive09252025 Sunnyvale to Berkeley | 2:00 PM | $20-25 | 1 seat !! anyone?
726,"#drive12012025 DRIVE!! Davis-Palo Alto 1:00 PM $22 !!
pm me"
727,#ride08222024 RIDE!! Oakland-Berkeley 6PM $25 🚗
728,#drive05052024 Need a drive Palo Alto to Berkeley. Budget $18-28
729,#ride10052024  from  Sunnyvale  to  Berkeley  |  1PM  |  $40  |  1  seat  !!
730,#ride12162024 RIDE!! Oakland-Sacramento 11AM $25
731,#ride01092025 #ride01112025 Need a ride from Sacramento to Berkeley. Budget $30
732,#drive01222024 #drive01242024 Sacramento to Davis | 2PM | $10 | 1 seat
733,#ride11182024 Need a ride Oakland to San Francisco. Budget $15 !!
734,#ride12242025 #ride12262025 Need a ride Davis to Sac. Budget $30
735,#ride10282025 RIDE!! San Jose to SF 11:20 AM 2 0dollars
736,#ride01092024 Need a ride from Davis to Palo Alto. Budget $22 😊
737,#ride01132025 Palo Alto ➜ San Jose | 1PM | $25-35 | 1 seat
738,#drive09232025 San Jose -> Palo Alto | 7:30 AM | $15-20 | 1 seat
739,#ride09232024  Need  a  ride  San  Francisco  to  Sunnyvale.  Budget  $15
740,#drive06302024 DRIVE!! Fremont to Palo Alto 10PM $20
741,#drive04062025  DRIVE!!  Berkeley  ➜  San  Jose  9AM  $12
742,#drive09112025 DRIVE!! Sunnyvale-Palo Alto 8AM $35
743,"#ride02232025 San Jose to Oakland | 8AM | $40 | 1 seat !!
flexible time"
744,#ride07072025 Fremont-Sunnyvale | 8AM | $15 | 1 seat
745,#drive03242024 Palo Alto to San Jose leaving 7PM
746,"#ride06212025 #ride06242025 Fremont to Berkeley | 3:30 PM |  | 1 seat
flexible time"
